"Number","Significant_Frequency","Period_Years","Period_days"
114,1452.68537074148,3.01510574018127,1100.51359516616
114,1825.73146292585,2.39903846153846,875.649038461539
115,364.268537074148,12.0240963855422,4388.79518072289
115,728.537074148297,6.01204819277108,2194.39759036145
115,1092.80561122244,4.00803212851406,1462.93172690763
115,1452.68537074148,3.01510574018127,1100.51359516616
115,1825.73146292585,2.39903846153846,875.649038461539
116,364.268537074148,12.0240963855422,4388.79518072289
116,728.537074148297,6.01204819277108,2194.39759036145
116,1097.19438877755,3.992,1457.08
116,1461.4629258517,2.996996996997,1093.9039039039
116,1816.95390781563,2.41062801932367,879.87922705314
117,364.268537074148,12.0240963855422,4388.79518072289
117,728.537074148297,6.01204819277108,2194.39759036145
117,1097.19438877755,3.992,1457.08
117,1461.4629258517,2.996996996997,1093.9039039039
117,1816.95390781563,2.41062801932367,879.87922705314
118,364.268537074148,12.0240963855422,4388.79518072289
118,728.537074148297,6.01204819277108,2194.39759036145
118,1097.19438877755,3.992,1457.08
118,1452.68537074148,3.01510574018127,1100.51359516616
118,1816.95390781563,2.41062801932367,879.87922705314
119,364.268537074148,12.0240963855422,4388.79518072289
119,728.537074148297,6.01204819277108,2194.39759036145
119,1092.80561122244,4.00803212851406,1462.93172690763
119,1452.68537074148,3.01510574018127,1100.51359516616
119,1816.95390781563,2.41062801932367,879.87922705314
120,364.268537074148,12.0240963855422,4388.79518072289
120,728.537074148297,6.01204819277108,2194.39759036145
120,1097.19438877755,3.992,1457.08
120,1452.68537074148,3.01510574018127,1100.51359516616
120,1825.73146292585,2.39903846153846,875.649038461539
121,364.268537074148,12.0240963855422,4388.79518072289
121,728.537074148297,6.01204819277108,2194.39759036145
121,1092.80561122244,4.00803212851406,1462.93172690763
121,1452.68537074148,3.01510574018127,1100.51359516616
121,1825.73146292585,2.39903846153846,875.649038461539
122,364.268537074148,12.0240963855422,4388.79518072289
122,728.537074148297,6.01204819277108,2194.39759036145
122,1097.19438877755,3.992,1457.08
122,1461.4629258517,2.996996996997,1093.9039039039
122,1825.73146292585,2.39903846153846,875.649038461539
123,364.268537074148,12.0240963855422,4388.79518072289
123,728.537074148297,6.01204819277108,2194.39759036145
123,1092.80561122244,4.00803212851406,1462.93172690763
123,1461.4629258517,2.996996996997,1093.9039039039
123,1825.73146292585,2.39903846153846,875.649038461539
124,364.268537074148,12.0240963855422,4388.79518072289
124,728.537074148297,6.01204819277108,2194.39759036145
124,1097.19438877755,3.992,1457.08
124,1461.4629258517,2.996996996997,1093.9039039039
124,1825.73146292585,2.39903846153846,875.649038461539
125,364.268537074148,12.0240963855422,4388.79518072289
125,728.537074148297,6.01204819277108,2194.39759036145
125,1097.19438877755,3.992,1457.08
125,1461.4629258517,2.996996996997,1093.9039039039
125,1825.73146292585,2.39903846153846,875.649038461539
126,364.268537074148,12.0240963855422,4388.79518072289
126,728.537074148297,6.01204819277108,2194.39759036145
126,1097.19438877755,3.992,1457.08
126,1461.4629258517,2.996996996997,1093.9039039039
126,1825.73146292585,2.39903846153846,875.649038461539
127,364.268537074148,12.0240963855422,4388.79518072289
127,728.537074148297,6.01204819277108,2194.39759036145
127,1092.80561122244,4.00803212851406,1462.93172690763
127,1461.4629258517,2.996996996997,1093.9039039039
127,1825.73146292585,2.39903846153846,875.649038461539
128,364.268537074148,12.0240963855422,4388.79518072289
128,728.537074148297,6.01204819277108,2194.39759036145
128,1092.80561122244,4.00803212851406,1462.93172690763
128,1461.4629258517,2.996996996997,1093.9039039039
128,1825.73146292585,2.39903846153846,875.649038461539
129,364.268537074148,12.0240963855422,4388.79518072289
129,728.537074148297,6.01204819277108,2194.39759036145
129,1097.19438877755,3.992,1457.08
129,1461.4629258517,2.996996996997,1093.9039039039
129,1825.73146292585,2.39903846153846,875.649038461539
130,364.268537074148,12.0240963855422,4388.79518072289
130,728.537074148297,6.01204819277108,2194.39759036145
130,1097.19438877755,3.992,1457.08
130,1461.4629258517,2.996996996997,1093.9039039039
130,1825.73146292585,2.39903846153846,875.649038461539
131,364.268537074148,12.0240963855422,4388.79518072289
131,728.537074148297,6.01204819277108,2194.39759036145
131,1097.19438877755,3.992,1457.08
131,1461.4629258517,2.996996996997,1093.9039039039
131,1825.73146292585,2.39903846153846,875.649038461539
132,364.268537074148,12.0240963855422,4388.79518072289
132,728.537074148297,6.01204819277108,2194.39759036145
132,1097.19438877755,3.992,1457.08
132,1461.4629258517,2.996996996997,1093.9039039039
132,1825.73146292585,2.39903846153846,875.649038461539
133,364.268537074148,12.0240963855422,4388.79518072289
133,728.537074148297,6.01204819277108,2194.39759036145
133,1097.19438877755,3.992,1457.08
133,1461.4629258517,2.996996996997,1093.9039039039
133,1825.73146292585,2.39903846153846,875.649038461539
134,364.268537074148,12.0240963855422,4388.79518072289
134,728.537074148297,6.01204819277108,2194.39759036145
134,1097.19438877755,3.992,1457.08
134,1461.4629258517,2.996996996997,1093.9039039039
134,1825.73146292585,2.39903846153846,875.649038461539
135,364.268537074148,12.0240963855422,4388.79518072289
135,732.925851703407,5.97604790419162,2181.25748502994
135,1097.19438877755,3.992,1457.08
135,1452.68537074148,3.01510574018127,1100.51359516616
135,1825.73146292585,2.39903846153846,875.649038461539
136,364.268537074148,12.0240963855422,4388.79518072289
136,728.537074148297,6.01204819277108,2194.39759036145
136,1097.19438877755,3.992,1457.08
136,1452.68537074148,3.01510574018127,1100.51359516616
136,1825.73146292585,2.39903846153846,875.649038461539
137,364.268537074148,12.0240963855422,4388.79518072289
137,728.537074148297,6.01204819277108,2194.39759036145
137,1097.19438877755,3.992,1457.08
137,1452.68537074148,3.01510574018127,1100.51359516616
137,1816.95390781563,2.41062801932367,879.87922705314
138,364.268537074148,12.0240963855422,4388.79518072289
138,728.537074148297,6.01204819277108,2194.39759036145
138,1097.19438877755,3.992,1457.08
138,1452.68537074148,3.01510574018127,1100.51359516616
138,1816.95390781563,2.41062801932367,879.87922705314
139,364.268537074148,12.0240963855422,4388.79518072289
139,728.537074148297,6.01204819277108,2194.39759036145
139,1097.19438877755,3.992,1457.08
139,1452.68537074148,3.01510574018127,1100.51359516616
139,1825.73146292585,2.39903846153846,875.649038461539
140,364.268537074148,12.0240963855422,4388.79518072289
140,728.537074148297,6.01204819277108,2194.39759036145
140,1092.80561122244,4.00803212851406,1462.93172690763
140,1452.68537074148,3.01510574018127,1100.51359516616
140,1816.95390781563,2.41062801932367,879.87922705314
141,364.268537074148,12.0240963855422,4388.79518072289
141,728.537074148297,6.01204819277108,2194.39759036145
141,1088.41683366733,4.0241935483871,1468.83064516129
141,1452.68537074148,3.01510574018127,1100.51359516616
141,1825.73146292585,2.39903846153846,875.649038461539
142,364.268537074148,12.0240963855422,4388.79518072289
142,728.537074148297,6.01204819277108,2194.39759036145
142,1088.41683366733,4.0241935483871,1468.83064516129
142,1452.68537074148,3.01510574018127,1100.51359516616
142,1825.73146292585,2.39903846153846,875.649038461539
143,364.268537074148,12.0240963855422,4388.79518072289
143,728.537074148297,6.01204819277108,2194.39759036145
143,1097.19438877755,3.992,1457.08
143,1452.68537074148,3.01510574018127,1100.51359516616
143,1816.95390781563,2.41062801932367,879.87922705314
144,364.268537074148,12.0240963855422,4388.79518072289
144,719.759519038076,6.08536585365854,2221.15853658537
144,1097.19438877755,3.992,1457.08
144,1452.68537074148,3.01510574018127,1100.51359516616
144,1816.95390781563,2.41062801932367,879.87922705314
145,364.268537074148,12.0240963855422,4388.79518072289
145,728.537074148297,6.01204819277108,2194.39759036145
145,1097.19438877755,3.992,1457.08
145,1461.4629258517,2.996996996997,1093.9039039039
145,1825.73146292585,2.39903846153846,875.649038461539
146,364.268537074148,12.0240963855422,4388.79518072289
146,728.537074148297,6.01204819277108,2194.39759036145
146,1097.19438877755,3.992,1457.08
146,1461.4629258517,2.996996996997,1093.9039039039
146,1825.73146292585,2.39903846153846,875.649038461539
147,364.268537074148,12.0240963855422,4388.79518072289
147,728.537074148297,6.01204819277108,2194.39759036145
147,1097.19438877755,3.992,1457.08
147,1461.4629258517,2.996996996997,1093.9039039039
147,1825.73146292585,2.39903846153846,875.649038461539
148,364.268537074148,12.0240963855422,4388.79518072289
148,728.537074148297,6.01204819277108,2194.39759036145
148,1097.19438877755,3.992,1457.08
148,1461.4629258517,2.996996996997,1093.9039039039
148,1825.73146292585,2.39903846153846,875.649038461539
149,364.268537074148,12.0240963855422,4388.79518072289
149,728.537074148297,6.01204819277108,2194.39759036145
149,1097.19438877755,3.992,1457.08
149,1461.4629258517,2.996996996997,1093.9039039039
149,1825.73146292585,2.39903846153846,875.649038461539
150,364.268537074148,12.0240963855422,4388.79518072289
150,728.537074148297,6.01204819277108,2194.39759036145
150,1097.19438877755,3.992,1457.08
150,1461.4629258517,2.996996996997,1093.9039039039
150,1825.73146292585,2.39903846153846,875.649038461539
151,364.268537074148,12.0240963855422,4388.79518072289
151,728.537074148297,6.01204819277108,2194.39759036145
151,1092.80561122244,4.00803212851406,1462.93172690763
151,1461.4629258517,2.996996996997,1093.9039039039
151,1825.73146292585,2.39903846153846,875.649038461539
152,364.268537074148,12.0240963855422,4388.79518072289
152,728.537074148297,6.01204819277108,2194.39759036145
152,1097.19438877755,3.992,1457.08
152,1461.4629258517,2.996996996997,1093.9039039039
152,1825.73146292585,2.39903846153846,875.649038461539
153,364.268537074148,12.0240963855422,4388.79518072289
153,728.537074148297,6.01204819277108,2194.39759036145
153,1097.19438877755,3.992,1457.08
153,1461.4629258517,2.996996996997,1093.9039039039
153,1825.73146292585,2.39903846153846,875.649038461539
154,364.268537074148,12.0240963855422,4388.79518072289
154,728.537074148297,6.01204819277108,2194.39759036145
154,1097.19438877755,3.992,1457.08
154,1461.4629258517,2.996996996997,1093.9039039039
154,1825.73146292585,2.39903846153846,875.649038461539
155,364.268537074148,12.0240963855422,4388.79518072289
155,728.537074148297,6.01204819277108,2194.39759036145
155,1097.19438877755,3.992,1457.08
155,1461.4629258517,2.996996996997,1093.9039039039
155,1825.73146292585,2.39903846153846,875.649038461539
156,364.268537074148,12.0240963855422,4388.79518072289
156,728.537074148297,6.01204819277108,2194.39759036145
156,1097.19438877755,3.992,1457.08
156,1461.4629258517,2.996996996997,1093.9039039039
156,1825.73146292585,2.39903846153846,875.649038461539
157,364.268537074148,12.0240963855422,4388.79518072289
157,728.537074148297,6.01204819277108,2194.39759036145
157,1097.19438877755,3.992,1457.08
157,1461.4629258517,2.996996996997,1093.9039039039
157,1825.73146292585,2.39903846153846,875.649038461539
158,364.268537074148,12.0240963855422,4388.79518072289
158,728.537074148297,6.01204819277108,2194.39759036145
158,1097.19438877755,3.992,1457.08
158,1461.4629258517,2.996996996997,1093.9039039039
158,1816.95390781563,2.41062801932367,879.87922705314
159,364.268537074148,12.0240963855422,4388.79518072289
159,728.537074148297,6.01204819277108,2194.39759036145
159,1092.80561122244,4.00803212851406,1462.93172690763
159,1452.68537074148,3.01510574018127,1100.51359516616
159,1825.73146292585,2.39903846153846,875.649038461539
160,364.268537074148,12.0240963855422,4388.79518072289
160,728.537074148297,6.01204819277108,2194.39759036145
160,1097.19438877755,3.992,1457.08
160,1461.4629258517,2.996996996997,1093.9039039039
160,1816.95390781563,2.41062801932367,879.87922705314
161,364.268537074148,12.0240963855422,4388.79518072289
161,728.537074148297,6.01204819277108,2194.39759036145
161,1097.19438877755,3.992,1457.08
161,1461.4629258517,2.996996996997,1093.9039039039
161,1816.95390781563,2.41062801932367,879.87922705314
162,364.268537074148,12.0240963855422,4388.79518072289
162,728.537074148297,6.01204819277108,2194.39759036145
162,1097.19438877755,3.992,1457.08
162,1452.68537074148,3.01510574018127,1100.51359516616
162,1816.95390781563,2.41062801932367,879.87922705314
163,364.268537074148,12.0240963855422,4388.79518072289
163,728.537074148297,6.01204819277108,2194.39759036145
163,1097.19438877755,3.992,1457.08
163,1452.68537074148,3.01510574018127,1100.51359516616
163,1816.95390781563,2.41062801932367,879.87922705314
164,364.268537074148,12.0240963855422,4388.79518072289
164,732.925851703407,5.97604790419162,2181.25748502994
164,1097.19438877755,3.992,1457.08
164,1452.68537074148,3.01510574018127,1100.51359516616
164,1816.95390781563,2.41062801932367,879.87922705314
165,364.268537074148,12.0240963855422,4388.79518072289
165,728.537074148297,6.01204819277108,2194.39759036145
165,1097.19438877755,3.992,1457.08
165,1452.68537074148,3.01510574018127,1100.51359516616
165,1816.95390781563,2.41062801932367,879.87922705314
166,364.268537074148,12.0240963855422,4388.79518072289
166,728.537074148297,6.01204819277108,2194.39759036145
166,1088.41683366733,4.0241935483871,1468.83064516129
166,1452.68537074148,3.01510574018127,1100.51359516616
166,1816.95390781563,2.41062801932367,879.87922705314
167,364.268537074148,12.0240963855422,4388.79518072289
167,728.537074148297,6.01204819277108,2194.39759036145
167,1088.41683366733,4.0241935483871,1468.83064516129
167,1452.68537074148,3.01510574018127,1100.51359516616
167,1816.95390781563,2.41062801932367,879.87922705314
168,364.268537074148,12.0240963855422,4388.79518072289
168,728.537074148297,6.01204819277108,2194.39759036145
168,1088.41683366733,4.0241935483871,1468.83064516129
168,1452.68537074148,3.01510574018127,1100.51359516616
168,1816.95390781563,2.41062801932367,879.87922705314
169,364.268537074148,12.0240963855422,4388.79518072289
169,728.537074148297,6.01204819277108,2194.39759036145
169,1097.19438877755,3.992,1457.08
169,1452.68537074148,3.01510574018127,1100.51359516616
169,1816.95390781563,2.41062801932367,879.87922705314
170,364.268537074148,12.0240963855422,4388.79518072289
170,728.537074148297,6.01204819277108,2194.39759036145
170,1189.35871743487,3.68265682656827,1344.16974169742
170,1461.4629258517,2.996996996997,1093.9039039039
170,1825.73146292585,2.39903846153846,875.649038461539
171,364.268537074148,12.0240963855422,4388.79518072289
171,728.537074148297,6.01204819277108,2194.39759036145
171,1189.35871743487,3.68265682656827,1344.16974169742
171,1461.4629258517,2.996996996997,1093.9039039039
171,1825.73146292585,2.39903846153846,875.649038461539
172,364.268537074148,12.0240963855422,4388.79518072289
172,728.537074148297,6.01204819277108,2194.39759036145
172,1097.19438877755,3.992,1457.08
172,1461.4629258517,2.996996996997,1093.9039039039
172,1825.73146292585,2.39903846153846,875.649038461539
173,364.268537074148,12.0240963855422,4388.79518072289
173,728.537074148297,6.01204819277108,2194.39759036145
173,1097.19438877755,3.992,1457.08
173,1461.4629258517,2.996996996997,1093.9039039039
173,1825.73146292585,2.39903846153846,875.649038461539
174,364.268537074148,12.0240963855422,4388.79518072289
174,728.537074148297,6.01204819277108,2194.39759036145
174,1097.19438877755,3.992,1457.08
174,1461.4629258517,2.996996996997,1093.9039039039
174,1825.73146292585,2.39903846153846,875.649038461539
175,364.268537074148,12.0240963855422,4388.79518072289
175,728.537074148297,6.01204819277108,2194.39759036145
175,1097.19438877755,3.992,1457.08
175,1461.4629258517,2.996996996997,1093.9039039039
175,1825.73146292585,2.39903846153846,875.649038461539
176,364.268537074148,12.0240963855422,4388.79518072289
176,728.537074148297,6.01204819277108,2194.39759036145
176,1097.19438877755,3.992,1457.08
176,1461.4629258517,2.996996996997,1093.9039039039
176,1825.73146292585,2.39903846153846,875.649038461539
177,364.268537074148,12.0240963855422,4388.79518072289
177,728.537074148297,6.01204819277108,2194.39759036145
177,1097.19438877755,3.992,1457.08
177,1461.4629258517,2.996996996997,1093.9039039039
177,1825.73146292585,2.39903846153846,875.649038461539
178,364.268537074148,12.0240963855422,4388.79518072289
178,728.537074148297,6.01204819277108,2194.39759036145
178,1097.19438877755,3.992,1457.08
178,1461.4629258517,2.996996996997,1093.9039039039
178,1825.73146292585,2.39903846153846,875.649038461539
179,364.268537074148,12.0240963855422,4388.79518072289
179,728.537074148297,6.01204819277108,2194.39759036145
179,1097.19438877755,3.992,1457.08
179,1461.4629258517,2.996996996997,1093.9039039039
179,1825.73146292585,2.39903846153846,875.649038461539
180,364.268537074148,12.0240963855422,4388.79518072289
180,728.537074148297,6.01204819277108,2194.39759036145
180,1097.19438877755,3.992,1457.08
180,1461.4629258517,2.996996996997,1093.9039039039
180,1825.73146292585,2.39903846153846,875.649038461539
181,364.268537074148,12.0240963855422,4388.79518072289
181,728.537074148297,6.01204819277108,2194.39759036145
181,1097.19438877755,3.992,1457.08
181,1461.4629258517,2.996996996997,1093.9039039039
181,1825.73146292585,2.39903846153846,875.649038461539
182,364.268537074148,12.0240963855422,4388.79518072289
182,728.537074148297,6.01204819277108,2194.39759036145
182,1097.19438877755,3.992,1457.08
182,1461.4629258517,2.996996996997,1093.9039039039
182,1825.73146292585,2.39903846153846,875.649038461539
183,364.268537074148,12.0240963855422,4388.79518072289
183,728.537074148297,6.01204819277108,2194.39759036145
183,1092.80561122244,4.00803212851406,1462.93172690763
183,1452.68537074148,3.01510574018127,1100.51359516616
183,1825.73146292585,2.39903846153846,875.649038461539
184,364.268537074148,12.0240963855422,4388.79518072289
184,728.537074148297,6.01204819277108,2194.39759036145
184,1092.80561122244,4.00803212851406,1462.93172690763
184,1452.68537074148,3.01510574018127,1100.51359516616
184,1816.95390781563,2.41062801932367,879.87922705314
185,364.268537074148,12.0240963855422,4388.79518072289
185,728.537074148297,6.01204819277108,2194.39759036145
185,1097.19438877755,3.992,1457.08
185,1452.68537074148,3.01510574018127,1100.51359516616
185,1816.95390781563,2.41062801932367,879.87922705314
186,364.268537074148,12.0240963855422,4388.79518072289
186,728.537074148297,6.01204819277108,2194.39759036145
186,1092.80561122244,4.00803212851406,1462.93172690763
186,1452.68537074148,3.01510574018127,1100.51359516616
186,1825.73146292585,2.39903846153846,875.649038461539
187,364.268537074148,12.0240963855422,4388.79518072289
187,728.537074148297,6.01204819277108,2194.39759036145
187,1097.19438877755,3.992,1457.08
187,1452.68537074148,3.01510574018127,1100.51359516616
187,1816.95390781563,2.41062801932367,879.87922705314
188,364.268537074148,12.0240963855422,4388.79518072289
188,728.537074148297,6.01204819277108,2194.39759036145
188,1097.19438877755,3.992,1457.08
188,1452.68537074148,3.01510574018127,1100.51359516616
188,1816.95390781563,2.41062801932367,879.87922705314
189,364.268537074148,12.0240963855422,4388.79518072289
189,732.925851703407,5.97604790419162,2181.25748502994
189,1101.58316633267,3.97609561752988,1451.27490039841
189,1452.68537074148,3.01510574018127,1100.51359516616
189,1816.95390781563,2.41062801932367,879.87922705314
190,364.268537074148,12.0240963855422,4388.79518072289
190,728.537074148297,6.01204819277108,2194.39759036145
190,1088.41683366733,4.0241935483871,1468.83064516129
190,1452.68537074148,3.01510574018127,1100.51359516616
190,1816.95390781563,2.41062801932367,879.87922705314
191,364.268537074148,12.0240963855422,4388.79518072289
191,728.537074148297,6.01204819277108,2194.39759036145
191,1097.19438877755,3.992,1457.08
191,1452.68537074148,3.01510574018127,1100.51359516616
191,1816.95390781563,2.41062801932367,879.87922705314
192,364.268537074148,12.0240963855422,4388.79518072289
192,728.537074148297,6.01204819277108,2194.39759036145
192,1097.19438877755,3.992,1457.08
192,1452.68537074148,3.01510574018127,1100.51359516616
192,1816.95390781563,2.41062801932367,879.87922705314
193,364.268537074148,12.0240963855422,4388.79518072289
193,719.759519038076,6.08536585365854,2221.15853658537
193,1088.41683366733,4.0241935483871,1468.83064516129
193,1452.68537074148,3.01510574018127,1100.51359516616
193,1816.95390781563,2.41062801932367,879.87922705314
194,364.268537074148,12.0240963855422,4388.79518072289
194,728.537074148297,6.01204819277108,2194.39759036145
194,1097.19438877755,3.992,1457.08
194,1452.68537074148,3.01510574018127,1100.51359516616
194,1816.95390781563,2.41062801932367,879.87922705314
195,364.268537074148,12.0240963855422,4388.79518072289
195,732.925851703407,5.97604790419162,2181.25748502994
195,1097.19438877755,3.992,1457.08
195,1452.68537074148,3.01510574018127,1100.51359516616
195,1825.73146292585,2.39903846153846,875.649038461539
196,364.268537074148,12.0240963855422,4388.79518072289
196,728.537074148297,6.01204819277108,2194.39759036145
196,1097.19438877755,3.992,1457.08
196,1452.68537074148,3.01510574018127,1100.51359516616
196,1825.73146292585,2.39903846153846,875.649038461539
197,364.268537074148,12.0240963855422,4388.79518072289
197,728.537074148297,6.01204819277108,2194.39759036145
197,1097.19438877755,3.992,1457.08
197,1461.4629258517,2.996996996997,1093.9039039039
197,1825.73146292585,2.39903846153846,875.649038461539
198,364.268537074148,12.0240963855422,4388.79518072289
198,728.537074148297,6.01204819277108,2194.39759036145
198,1189.35871743487,3.68265682656827,1344.16974169742
198,1461.4629258517,2.996996996997,1093.9039039039
198,1825.73146292585,2.39903846153846,875.649038461539
199,364.268537074148,12.0240963855422,4388.79518072289
199,728.537074148297,6.01204819277108,2194.39759036145
199,1097.19438877755,3.992,1457.08
199,1461.4629258517,2.996996996997,1093.9039039039
199,1825.73146292585,2.39903846153846,875.649038461539
200,364.268537074148,12.0240963855422,4388.79518072289
200,728.537074148297,6.01204819277108,2194.39759036145
200,1097.19438877755,3.992,1457.08
200,1461.4629258517,2.996996996997,1093.9039039039
200,1825.73146292585,2.39903846153846,875.649038461539
201,364.268537074148,12.0240963855422,4388.79518072289
201,728.537074148297,6.01204819277108,2194.39759036145
201,1189.35871743487,3.68265682656827,1344.16974169742
201,1461.4629258517,2.996996996997,1093.9039039039
201,1825.73146292585,2.39903846153846,875.649038461539
202,364.268537074148,12.0240963855422,4388.79518072289
202,728.537074148297,6.01204819277108,2194.39759036145
202,1097.19438877755,3.992,1457.08
202,1461.4629258517,2.996996996997,1093.9039039039
202,1825.73146292585,2.39903846153846,875.649038461539
203,364.268537074148,12.0240963855422,4388.79518072289
203,728.537074148297,6.01204819277108,2194.39759036145
203,1189.35871743487,3.68265682656827,1344.16974169742
203,1461.4629258517,2.996996996997,1093.9039039039
203,1825.73146292585,2.39903846153846,875.649038461539
204,364.268537074148,12.0240963855422,4388.79518072289
204,728.537074148297,6.01204819277108,2194.39759036145
204,1189.35871743487,3.68265682656827,1344.16974169742
204,1461.4629258517,2.996996996997,1093.9039039039
204,1825.73146292585,2.39903846153846,875.649038461539
205,364.268537074148,12.0240963855422,4388.79518072289
205,728.537074148297,6.01204819277108,2194.39759036145
205,1189.35871743487,3.68265682656827,1344.16974169742
205,1461.4629258517,2.996996996997,1093.9039039039
205,1825.73146292585,2.39903846153846,875.649038461539
206,364.268537074148,12.0240963855422,4388.79518072289
206,728.537074148297,6.01204819277108,2194.39759036145
206,1092.80561122244,4.00803212851406,1462.93172690763
206,1461.4629258517,2.996996996997,1093.9039039039
206,1825.73146292585,2.39903846153846,875.649038461539
207,364.268537074148,12.0240963855422,4388.79518072289
207,728.537074148297,6.01204819277108,2194.39759036145
207,1092.80561122244,4.00803212851406,1462.93172690763
207,1461.4629258517,2.996996996997,1093.9039039039
207,1825.73146292585,2.39903846153846,875.649038461539
208,364.268537074148,12.0240963855422,4388.79518072289
208,728.537074148297,6.01204819277108,2194.39759036145
208,1097.19438877755,3.992,1457.08
208,1461.4629258517,2.996996996997,1093.9039039039
208,1816.95390781563,2.41062801932367,879.87922705314
209,364.268537074148,12.0240963855422,4388.79518072289
209,728.537074148297,6.01204819277108,2194.39759036145
209,1097.19438877755,3.992,1457.08
209,1461.4629258517,2.996996996997,1093.9039039039
209,1816.95390781563,2.41062801932367,879.87922705314
210,364.268537074148,12.0240963855422,4388.79518072289
210,728.537074148297,6.01204819277108,2194.39759036145
210,1092.80561122244,4.00803212851406,1462.93172690763
210,1452.68537074148,3.01510574018127,1100.51359516616
210,1825.73146292585,2.39903846153846,875.649038461539
211,364.268537074148,12.0240963855422,4388.79518072289
211,728.537074148297,6.01204819277108,2194.39759036145
211,1097.19438877755,3.992,1457.08
211,1452.68537074148,3.01510574018127,1100.51359516616
211,1825.73146292585,2.39903846153846,875.649038461539
212,364.268537074148,12.0240963855422,4388.79518072289
212,728.537074148297,6.01204819277108,2194.39759036145
212,1097.19438877755,3.992,1457.08
212,1452.68537074148,3.01510574018127,1100.51359516616
212,1816.95390781563,2.41062801932367,879.87922705314
213,364.268537074148,12.0240963855422,4388.79518072289
213,728.537074148297,6.01204819277108,2194.39759036145
213,1097.19438877755,3.992,1457.08
213,1452.68537074148,3.01510574018127,1100.51359516616
213,1830.12024048096,2.39328537170264,873.549160671463
214,364.268537074148,12.0240963855422,4388.79518072289
214,732.925851703407,5.97604790419162,2181.25748502994
214,1097.19438877755,3.992,1457.08
214,1461.4629258517,2.996996996997,1093.9039039039
214,1816.95390781563,2.41062801932367,879.87922705314
215,364.268537074148,12.0240963855422,4388.79518072289
215,728.537074148297,6.01204819277108,2194.39759036145
215,1092.80561122244,4.00803212851406,1462.93172690763
215,1461.4629258517,2.996996996997,1093.9039039039
215,1816.95390781563,2.41062801932367,879.87922705314
216,364.268537074148,12.0240963855422,4388.79518072289
216,728.537074148297,6.01204819277108,2194.39759036145
216,1101.58316633267,3.97609561752988,1451.27490039841
216,1452.68537074148,3.01510574018127,1100.51359516616
216,1816.95390781563,2.41062801932367,879.87922705314
217,364.268537074148,12.0240963855422,4388.79518072289
217,728.537074148297,6.01204819277108,2194.39759036145
217,1088.41683366733,4.0241935483871,1468.83064516129
217,1452.68537074148,3.01510574018127,1100.51359516616
217,1816.95390781563,2.41062801932367,879.87922705314
218,364.268537074148,12.0240963855422,4388.79518072289
218,728.537074148297,6.01204819277108,2194.39759036145
218,1092.80561122244,4.00803212851406,1462.93172690763
218,1452.68537074148,3.01510574018127,1100.51359516616
218,1816.95390781563,2.41062801932367,879.87922705314
219,364.268537074148,12.0240963855422,4388.79518072289
219,728.537074148297,6.01204819277108,2194.39759036145
219,1101.58316633267,3.97609561752988,1451.27490039841
219,1452.68537074148,3.01510574018127,1100.51359516616
219,1816.95390781563,2.41062801932367,879.87922705314
220,364.268537074148,12.0240963855422,4388.79518072289
220,728.537074148297,6.01204819277108,2194.39759036145
220,1088.41683366733,4.0241935483871,1468.83064516129
220,1452.68537074148,3.01510574018127,1100.51359516616
220,1816.95390781563,2.41062801932367,879.87922705314
221,364.268537074148,12.0240963855422,4388.79518072289
221,719.759519038076,6.08536585365854,2221.15853658537
221,1088.41683366733,4.0241935483871,1468.83064516129
221,1452.68537074148,3.01510574018127,1100.51359516616
221,1816.95390781563,2.41062801932367,879.87922705314
222,364.268537074148,12.0240963855422,4388.79518072289
222,728.537074148297,6.01204819277108,2194.39759036145
222,1088.41683366733,4.0241935483871,1468.83064516129
222,1452.68537074148,3.01510574018127,1100.51359516616
222,1825.73146292585,2.39903846153846,875.649038461539
223,364.268537074148,12.0240963855422,4388.79518072289
223,719.759519038076,6.08536585365854,2221.15853658537
223,1088.41683366733,4.0241935483871,1468.83064516129
223,1452.68537074148,3.01510574018127,1100.51359516616
223,1825.73146292585,2.39903846153846,875.649038461539
224,364.268537074148,12.0240963855422,4388.79518072289
224,732.925851703407,5.97604790419162,2181.25748502994
224,1110.36072144289,3.94466403162055,1439.8023715415
224,1461.4629258517,2.996996996997,1093.9039039039
224,1825.73146292585,2.39903846153846,875.649038461539
225,364.268537074148,12.0240963855422,4388.79518072289
225,728.537074148297,6.01204819277108,2194.39759036145
225,1110.36072144289,3.94466403162055,1439.8023715415
225,1452.68537074148,3.01510574018127,1100.51359516616
225,1825.73146292585,2.39903846153846,875.649038461539
226,364.268537074148,12.0240963855422,4388.79518072289
226,728.537074148297,6.01204819277108,2194.39759036145
226,1189.35871743487,3.68265682656827,1344.16974169742
226,1461.4629258517,2.996996996997,1093.9039039039
226,1825.73146292585,2.39903846153846,875.649038461539
227,364.268537074148,12.0240963855422,4388.79518072289
227,728.537074148297,6.01204819277108,2194.39759036145
227,1189.35871743487,3.68265682656827,1344.16974169742
227,1461.4629258517,2.996996996997,1093.9039039039
227,1825.73146292585,2.39903846153846,875.649038461539
228,364.268537074148,12.0240963855422,4388.79518072289
228,728.537074148297,6.01204819277108,2194.39759036145
228,1189.35871743487,3.68265682656827,1344.16974169742
228,1461.4629258517,2.996996996997,1093.9039039039
